"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2019-03-01","ACCESS","3.8","3","3.8","3.8","3.8","0","","4","0","0","3.8"
"2019-03-04","ACCESS","3.8","3","3.8","3.8","3.8","0","","4","0","0","3.8"
"2019-03-05","ACCESS","3.8","3","3.8","3.8","3.8","0","","4","0","0","3.8"
"2019-03-07","ACCESS","3.8","3","3.8","3.8","3.8","0","","4","0","0","3.8"
"2019-03-08","ACCESS","3.8","3","3.8","3.8","3.8","0","","4","0","0","3.8"
"2019-03-11","ACCESS","3.8","3","3.8","3.8","3.8","0","","","0","0","3.8"
"2019-03-12","ACCESS","3.8","3","3.8","3.8","3.8","0","","4","0","0","3.8"
"2019-03-13","ACCESS","3.8","3","3.8","3.8","3.8","0","","4","0","0","3.8"
"2019-03-14","ACCESS","3.8","3","3.8","3.8","3.8","0","","3.8","200","760","3.8"
"2019-03-15","ACCESS","4","3","3.8","3.8","4","0.2","","4","200","800","4"
"2019-03-18","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-19","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-20","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-21","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-22","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-25","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-26","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-27","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-28","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-03-29","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-04-01","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-04-02","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-04-03","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-04-04","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-05","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-08","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-09","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-10","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-11","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-12","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-15","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-16","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-17","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-18","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-23","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-24","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-25","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-26","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-29","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-04-30","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-05-02","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-05-03","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-05-06","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-05-07","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-05-08","ACCESS","4","3","4","4","4","0","","4","0","0","4"
"2019-05-09","ACCESS","4","3","4","4","4","0","","3.99","0","0","4"
"2019-05-10","ACCESS","4","3","4","4","4","0","","3.99","0","0","4"
"2019-05-13","ACCESS","4","3","4","4","4","0","","3.99","0","0","4"
"2019-05-14","ACCESS","4","3","4","4","4","0","","3.99","0","0","4"
"2019-05-15","ACCESS","4","3","4","4","4","0","","","0","0","4"
"2019-05-16","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-05-17","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-05-20","ACCESS","4","3","4","4","4","0","","3.98","0","0","4"
"2019-05-21","ACCESS","4","3","4","4","4","0","3.4","3.98","0","0","4"
"2019-05-22","ACCESS","4","3","4","4","4","0","3.4","3.95","0","0","4"
"2019-05-23","ACCESS","4","3","4","4","4","0","3.4","3.95","0","0","4"
"2019-05-24","ACCESS","4","3","4","4","4","0","3.4","3.95","0","0","4"
"2019-05-27","ACCESS","4","3","4","4","4","0","3.4","3.95","0","0","4"
"2019-05-28","ACCESS","4","3","4","4","4","0","3.4","3.95","0","0","4"
"2019-05-29","ACCESS","4","3","4","4","4","0","3.4","3.9","0","0","4"
"2019-05-30","ACCESS","4","3","4","4","4","0","3.4","3.9","0","0","4"
"2019-05-31","ACCESS","4","3","4","4","4","0","3.4","3.9","0","0","4"
"2019-06-03","ACCESS","4","3","4","4","4","0","3.4","3.95","0","0","4"
"2019-06-04","ACCESS","4","3","4","4","4","0","3.4","3.8","0","0","4"
"2019-06-06","ACCESS","4","3","4","4","4","0","3.4","4","0","0","4"
"2019-06-07","ACCESS","4","3","4","4","4","0","3.4","4","2,500","10,000.00","4"
"2019-06-10","ACCESS","4","3","4","4","4","0","3.4","4","0","0","4"
"2019-06-11","ACCESS","4","3","4","4","3.4","-0.6","","3.4","500","1,700.00","4"
"2019-06-12","ACCESS","4","3","3.4","3.4","3.4","0","3","3.4","0","0","4"
"2019-06-13","ACCESS","4","3","3.4","3.4","3.4","0","3","3.4","0","0","4"
"2019-06-14","ACCESS","4","3","3.4","3.4","3.4","0","3","3.4","0","0","4"
"2019-06-17","ACCESS","4","3","3.4","3.4","3.4","0","3","3.4","0","0","4"
"2019-06-18","ACCESS","4","3","3.4","3.4","3.4","0","3","3.4","0","0","4"
"2019-06-19","ACCESS","4","3","3.4","3.4","3.4","0","3","3.39","0","0","4"
"2019-06-20","ACCESS","4","3","3.4","3.4","3","-0.4","3","3.35","100","300","3"
"2019-06-21","ACCESS","4","3","3","3","3","0","3","3.3","0","0","3"
"2019-06-24","ACCESS","4","3","3","3","3","0","","3.4","400","1,200.00","3"
"2019-06-25","ACCESS","4","3","3","3","3.3","0.3","3","3.3","400","1,320.00","3.3"
"2019-06-26","ACCESS","4","3","3.3","3.3","3","-0.3","","3.3","3,000","9,000.00","3"
"2019-06-27","ACCESS","4","3","3","3","3.4","0.4","2.55","3.4","1,000","3,400.00","3.4"
"2019-06-28","ACCESS","4","3","3.4","3.4","3.4","0","","3.4","0","0","3.4"
"2019-07-01","ACCESS","4","3","3.4","3.4","3.4","0","","3.4","0","0","3.4"
"2019-07-02","ACCESS","4","3","3.4","3.4","3.4","0","","3.4","0","0","3.4"
"2019-07-03","ACCESS","4","3","3.4","3.4","3.4","0","2.9","3.4","0","0","3.4"
"2019-07-04","ACCESS","4","3","3.4","3.4","3.4","0","2.9","3.4","0","0","3.4"
"2019-07-05","ACCESS","4","3","3.4","3.4","3.4","0","2.9","3.4","0","0","3.4"
"2019-07-08","ACCESS","4","3","3.4","3.4","3.4","0","2.9","3.4","0","0","3.4"
"2019-07-09","ACCESS","4","3","3.4","3.4","3.4","0","2.9","3.4","0","0","3.4"
"2019-07-10","ACCESS","4","3","3.4","3.4","3.4","0","3","3.4","0","0","3.4"
"2019-07-11","ACCESS","4","2.9","3.4","3.4","2.9","-0.5","2.9","3.4","1,500","4,350.00","2.9"
"2019-07-12","ACCESS","4","2.9","2.9","2.9","2.9","0","2.9","","0","0","2.9"
"2019-07-15","ACCESS","4","2.9","2.9","2.9","2.9","0","2.9","3.34","0","0","2.9"
"2019-07-16","ACCESS","4","2.9","2.9","2.9","2.9","0","","","10,000","29,000.00","2.9"
"2019-07-17","ACCESS","4","2.9","2.9","2.9","3.34","0.44","","3.34","100","334","3.34"
"2019-07-18","ACCESS","4","2.9","3.34","3.34","3.34","0","","3.34","0","0","3.34"
"2019-07-19","ACCESS","4","2.9","3.34","3.34","3.34","0","","3.34","0","0","3.34"
"2019-07-22","ACCESS","4","2.9","3.34","3.34","3.34","0","","3.34","0","0","3.34"
"2019-07-23","ACCESS","4","2.9","3.34","3.34","3","-0.34","3","3.34","100","300","3"
"2019-07-24","ACCESS","4","2.9","3","3","3","0","2.85","3.4","0","0","3"
"2019-07-25","ACCESS","4","2.9","3","3","3","0","2.85","","0","0","3"
"2019-07-26","ACCESS","4","2.9","3","3","3","0","2.55","","0","0","3"
"2019-07-29","ACCESS","4","2.9","3","3","3","0","2.55","3.45","200","600","3"
"2019-07-30","ACCESS","4","2.9","3","3","3","0","2.55","3.45","0","0","3"
"2019-07-31","ACCESS","4","2.9","3","3","3","0","2.55","","0","0","3"
"2019-08-01","ACCESS","4","2.9","3","3","3","0","2.55","","0","0","3"
"2019-08-02","ACCESS","4","2.9","3","3","3","0","2.55","3.45","0","0","3"
"2019-08-06","ACCESS","4","2.9","3","3","3","0","2.55","3.45","0","0","3"
"2019-08-07","ACCESS","4","2.9","3","3","3","0","2.55","3","0","0","3"
"2019-08-08","ACCESS","4","2.9","3","3","3","0","2.55","3","0","0","3"
"2019-08-09","ACCESS","4","2.9","3","3","3","0","2.55","3","0","0","3"
"2019-08-13","ACCESS","4","2.9","3","3","3","0","2.55","3","0","0","3"
"2019-08-14","ACCESS","4","2.9","3","3","3","0","2.55","3","0","0","3"
"2019-08-15","ACCESS","4","2.9","3","3","3","0","2.55","3","0","0","3"
"2019-08-16","ACCESS","4","2.9","3","3","3","0","2.55","3","0","0","3"
"2019-08-19","ACCESS","4","2.55","3","3","2.55","-0.45","2.55","3","100","255","2.55"
"2019-08-20","ACCESS","4","2.55","2.55","2.55","2.55","0","2.55","","0","0","2.55"
"2019-08-21","ACCESS","4","2.55","2.55","2.55","2.9","0.35","2.55","2.9","3,300","9,570.00","2.9"
"2019-08-22","ACCESS","4","2.55","2.9","2.9","2.9","0","2.55","3","0","0","2.9"
"2019-08-23","ACCESS","4","2.55","2.9","2.9","2.9","0","2.55","3","0","0","2.9"
"2019-08-26","ACCESS","4","2.55","2.9","2.9","2.9","0","2.55","3","0","0","2.9"
"2019-08-26","ACCESS","4","2.55","2.9","2.9","2.9","0","2.55","3","0","0","2.9"
"2019-08-27","ACCESS","4","2.55","2.9","2.9","2.99","0.09","2.55","2.99","4,000","11,960.00","2.99"
"2019-08-28","ACCESS","4","2.55","2.99","2.99","2.99","0","2.55","2.99","0","0","2.99"
"2019-08-29","ACCESS","4","2.55","2.99","2.99","2.99","0","2.55","2.99","0","0","2.99"
"2019-08-30","ACCESS","4","2.55","2.99","2.99","2.99","0","2.55","3","0","0","2.99"
"2019-09-02","ACCESS","4","2.55","2.99","2.99","2.99","0","2.55","3","0","0","2.99"
"2019-09-03","ACCESS","4","2.55","2.99","2.99","2.99","0","2.55","3","0","0","2.99"
"2019-09-04","ACCESS","4","2.55","2.99","2.99","2.99","0","2.55","2.99","100","299","2.99"
"2019-09-05","ACCESS","4","2.55","2.99","2.99","2.99","0","2.55","2.99","0","0","2.99"
"2019-09-06","ACCESS","4","2.55","2.99","2.99","2.55","-0.44","2.55","2.99","500","1,275.00","2.55"
"2019-09-09","ACCESS","4","2.55","2.55","2.55","2.55","0","2.55","2.99","4,700","11,985.00","2.55"
"2019-09-10","ACCESS","4","2.55","2.55","2.55","2.55","0","2.2","2.55","0","0","2.55"
"2019-09-11","ACCESS","4","2.55","2.55","2.55","2.55","0","2.2","2.55","0","0","2.55"
"2019-09-12","ACCESS","4","2.55","2.55","2.55","2.55","0","2.2","2.55","0","0","2.55"
"2019-09-13","ACCESS","4","2.55","2.55","2.55","2.55","0","2.2","2.55","0","0","2.55"
"2019-09-16","ACCESS","4","2.55","2.55","2.55","2.55","0","2.2","2.55","0","0","2.55"
"2019-09-17","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","0","0","2.55"
"2019-09-18","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","0","0","2.55"
"2019-09-19","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","100","255","2.55"
"2019-09-20","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","0","0","2.55"
"2019-09-24","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","300","765","2.55"
"2019-09-25","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","0","0","2.55"
"2019-09-26","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","0","0","2.55"
"2019-09-27","ACCESS","4","2.55","2.55","2.55","2.55","0","","2.55","0","0","2.55"
"2019-09-30","ACCESS","4","2.55","2.55","2.55","2.55","0","","","0","0","2.55"
"2019-10-01","ACCESS","4","2.55","2.55","2.55","2.55","0","2.4","2.55","0","0","2.55"
"2019-10-02","ACCESS","4","2.4","2.55","2.55","2.4","-0.15","2.4","2.55","200","480","2.4"
"2019-10-03","ACCESS","4","2.4","2.4","2.4","2.43","0.03","2.4","","500","1,215.00","2.4"
"2019-10-04","ACCESS","4","2.4","2.43","2.43","2.43","0","2.4","","0","0","2.4"
"2019-10-07","ACCESS","4","2.4","2.43","2.43","2.43","0","2.4","2.79","0","0","2.4"
"2019-10-08","ACCESS","4","2.4","2.43","2.43","2.43","0","2.4","2.79","0","0","2.4"
"2019-10-09","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.4"
"2019-10-10","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.4"
"2019-10-11","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.4"
"2019-10-14","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","2.79","0","0","2.4"
"2019-10-15","ACCESS","4","2.4","2.43","2.43","2.43","0","","","100","243","2.43"
"2019-10-16","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.43"
"2019-10-17","ACCESS","4","2.4","2.43","2.43","2.43","0","2.4","2.79","0","0","2.43"
"2019-10-18","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","","0","0","2.43"
"2019-10-21","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.43"
"2019-10-22","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.43"
"2019-10-23","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.43"
"2019-10-24","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.43"
"2019-10-25","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.43"
"2019-10-28","ACCESS","4","2.4","2.43","2.43","2.43","0","","","0","0","2.43"
"2019-10-29","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-10-30","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-10-31","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-01","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-04","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-05","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-06","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-07","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-08","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-11","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-12","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-13","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.43","100","243","2.43"
"2019-11-14","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-15","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-18","ACCESS","4","2.4","2.43","2.43","2.43","0","","2.79","0","0","2.43"
"2019-11-19","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","2.79","0","0","2.43"
"2019-11-20","ACCESS","4","2.4","2.43","2.43","2.43","0","2.45","2.79","600","1,458.00","2.43"
"2019-11-21","ACCESS","4","2.4","2.43","2.43","2.43","0","2.5","2.79","0","0","2.43"
"2019-11-22","ACCESS","4","2.4","2.43","2.43","2.43","0","2.5","2.79","0","0","2.43"
"2019-11-25","ACCESS","4","2.4","2.43","2.43","2.43","0","2.5","2.79","0","0","2.43"
"2019-11-26","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","2.79","0","0","2.43"
"2019-11-27","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","2.79","0","0","2.43"
"2019-11-28","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","2.79","0","0","2.43"
"2019-11-29","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","2.79","0","0","2.43"
"2019-12-02","ACCESS","4","2.4","2.43","2.43","2.43","0","2.43","2.79","0","0","2.43"
"2019-12-03","ACCESS","4","2.4","2.43","2.43","2.7","0.27","2.43","2.7","100","270","2.7"
"2019-12-04","ACCESS","4","2.4","2.7","2.7","2.75","0.05","2.43","2.75","100","275","2.75"
"2019-12-05","ACCESS","4","2.4","2.75","2.75","2.88","0.13","","2.75","200","575","2.75"
"2019-12-09","ACCESS","4","2.4","2.88","2.88","2.88","0","","3.3","100","288","2.88"
"2019-12-10","ACCESS","4","2.4","2.88","2.88","3.25","0.37","","3.25","200","650","3.25"
"2019-12-11","ACCESS","4","2.4","3.25","3.25","3.7","0.45","","3.7","100","370","3.7"
"2019-12-12","ACCESS","4.2","2.4","3.7","3.7","4.2","0.5","","4.2","100","420","4.2"
"2019-12-13","ACCESS","4.75","2.4","4.2","4.2","4.75","0.55","","4.75","100","475","4.75"
"2019-12-16","ACCESS","5","2.4","4.75","4.75","5","0.25","","5","100","500","5"
"2019-12-17","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-18","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-19","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-20","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-23","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-24","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-27","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-30","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2019-12-31","ACCESS","5","2.4","5","5","5","0","","5","0","0","5"
"2020-01-02","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-03","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-06","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-08","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-09","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-10","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-13","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-14","ACCESS","5","5","5","5","5","0","","4.95","0","0","5"
"2020-01-15","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-16","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-17","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-20","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-21","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-22","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-23","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-24","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-27","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-28","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-29","ACCESS","5","5","5","5","5","0","","5","0","0","5"
"2020-01-30","ACCESS","5","4.5","5","5","4.5","-0.5","","5","400","1,800.00","4.5"
"2020-01-31","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-03","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-04","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-05","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-06","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-07","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-10","ACCESS","5","4.5","4.5","4.5","4.5","0","","4","0","0","4.5"
"2020-02-11","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-12","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-13","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-14","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-17","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-18","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-19","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-20","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-21","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-24","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-25","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-26","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-27","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-02-28","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-02","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-03","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-04","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-05","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-09","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-10","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-11","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.5","0","0","4.5"
"2020-03-12","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.4","0","0","4.5"
"2020-03-13","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.45","0","0","4.5"
"2020-03-16","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.1","0","0","4.5"
"2020-03-17","ACCESS","5","4.5","4.5","4.5","4.5","0","","4.45","0","0","4.5"
"2020-03-18","ACCESS","5","4.4","4.5","4.5","4.4","-0.1","","4.4","100","440","4.4"
"2020-03-19","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-20","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-23","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-24","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-25","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-26","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-27","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-30","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-03-31","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.4","0","0","4.4"
"2020-04-01","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-02","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-03","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-06","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-07","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-08","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-09","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-14","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-15","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-16","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-17","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-20","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-21","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-22","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-23","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-24","ACCESS","5","4.4","4.4","4.4","4.4","0","","4.39","0","0","4.4"
"2020-04-27","ACCESS","5","4.39","4.4","4.4","4.39","-0.01","","4.35","1,000","4,390.00","4.39"
"2020-04-28","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-04-29","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-04-30","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-04","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-05","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-06","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-07","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-08","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-11","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-12","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-13","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-14","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-15","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-18","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-19","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-20","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-21","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-22","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-26","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
"2020-05-27","ACCESS","5","4.39","4.39","4.39","4.39","0","","4.35","0","0","4.39"
