"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2020-04-27","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-04-28","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-04-29","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-04-30","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-04","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-05","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-06","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-07","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-08","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-11","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-12","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-13","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-14","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-15","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-18","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-19","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-20","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-21","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-22","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-26","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-27","GLD","94.1","54","94.1","94.1","94.1","0","","","0","0","94.1"
"2020-05-28","GLD","94.1","54","94.1","94.1","90.9","-3.2","","","1,060","96,354.00","90.9"
"2020-05-29","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-01","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-02","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-03","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-04","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-05","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-08","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-09","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-10","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-11","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-12","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-15","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-16","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-17","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-18","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-19","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-22","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-23","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-24","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-25","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-26","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-29","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-06-30","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-01","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-02","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-03","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-06","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-07","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-08","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-09","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-10","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-13","GLD","94.1","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-14","GLD","90.9","90.9","90.9","90.9","90.9","90.9","","","0","0","90.9"
"2020-07-15","GLD","90.9","90.9","90.9","90.9","90.9","90.9","","","0","0","90.9"
"2020-07-16","GLD","90.9","90.9","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-17","GLD","90.9","90.9","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-20","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-21","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-22","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-23","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-24","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-27","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-28","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-29","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-07-30","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-03","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-05","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-06","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-07","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-10","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-11","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-12","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-13","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-14","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-17","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-18","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-19","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-20","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-21","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-24","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-25","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-26","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-27","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-28","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-08-31","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-01","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-02","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-03","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-04","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-07","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-08","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-09","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-10","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-11","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-14","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-15","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-16","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-17","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-18","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-22","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-23","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-24","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-25","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-28","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-29","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-09-30","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-01","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-02","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-05","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-06","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-07","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-08","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-09","GLD","90.9","54","90.9","90.9","90.9","0","","","0","0","90.9"
"2020-10-12","GLD","108.5","54","90.9","90.9","108.5","17.6","","","26","2,821.00","108.5"
"2020-10-13","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-14","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-15","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-16","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-19","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-20","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-21","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-22","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-23","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-26","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-27","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-28","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-29","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-10-30","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-11-02","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-11-03","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-11-04","GLD","108.5","54","108.5","108.5","108.5","0","","","0","0","108.5"
"2020-11-05","GLD","109.4","54","108.5","108.5","109.9","1.4","","","21","2,307.90","109.9"
"2020-11-06","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-09","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-10","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-11","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-12","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-13","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-16","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-17","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-18","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-19","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-20","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-23","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-24","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-25","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-26","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-27","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-11-30","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-12-01","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-12-02","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-12-03","GLD","109.4","54","109.9","109.9","109.9","0","","","0","0","109.9"
"2020-12-04","GLD","109.4","54","109.9","109.9","105.5","-4.4","","","50","5,275.00","105.5"
"2020-12-08","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-09","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-10","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-11","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-14","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-15","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-16","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-17","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-18","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-21","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-22","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-23","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-24","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-29","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-30","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2020-12-31","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-04","GLD","109.4","54","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-05","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-06","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-08","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-11","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-12","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-13","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-14","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-15","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-01-18","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-19","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-20","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-21","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-22","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-25","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-26","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-27","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-28","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-01-29","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-01","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-02","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-03","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-05","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-08","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-09","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-10","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-11","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-12","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-15","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-16","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-17","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-18","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-19","GLD","105.5","105.5","105.5","105.5","105.5","0","105.5","","0","0","105.5"
"2021-02-22","GLD","105.5","105.5","105.5","105.5","105.5","0","","","0","0","105.5"
"2021-02-23","GLD","105.5","100.6","105.5","105.5","100.6","-4.9","","","10","1,006.20","100.6"
"2021-02-24","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-02-25","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-02-26","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-01","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-02","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-03","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-04","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-05","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-09","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-11","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-12","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-15","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-17","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-18","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-19","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-22","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-23","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-24","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-25","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-26","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-29","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-30","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-03-31","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-01","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-06","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-07","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-08","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-09","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-12","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-13","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-14","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-15","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-16","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-19","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-20","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-21","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-22","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-23","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-26","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-27","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-28","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-29","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-04-30","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-05-04","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-05-05","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-05-06","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-05-07","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-05-10","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-05-11","GLD","105.5","100.6","100.6","100.6","100.6","0","","","0","0","100.6"
"2021-05-12","GLD","102.15","100.6","100.6","100.6","102.15","1.55","","","36","3,677.40","102.15"
"2021-05-14","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-17","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-18","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-19","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-20","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-21","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-24","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-25","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-26","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-27","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-28","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-05-31","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-01","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-02","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-03","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-04","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-08","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-09","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-10","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-11","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-14","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-15","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-16","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-17","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-18","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-21","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-22","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-23","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-24","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-25","GLD","102.15","100.6","102.15","102.15","102.15","0","","","0","0","102.15"
"2021-06-28","GLD","102.15","97.3","102.15","102.15","97.3","-4.85","","","10","973","97.3"
"2021-06-29","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-06-30","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-01","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-02","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-05","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-06","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-07","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-08","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-09","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-12","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-13","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-14","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-15","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-16","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-19","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-21","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-22","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-23","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-26","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-27","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-28","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-29","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-07-30","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-02","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
"2021-08-03","GLD","102.15","97.3","97.3","97.3","97.3","0","","","0","0","97.3"
